Date,Open,High,Low,Close,Adj Close,Volume
2020-03-03,42.459999,43.654999,41.205002,41.689999,41.001087,141800
2020-03-04,42.060001,43.150002,41.490002,43.080002,42.368122,92400
2020-03-05,42.090000,42.099998,41.250000,41.950001,41.256794,164200
2020-03-06,40.840000,42.520000,40.650002,42.299999,41.601009,138800
2020-03-09,40.099998,40.099998,38.340000,38.869999,38.227688,203400
2020-03-10,39.790001,40.310001,37.700001,39.240002,38.591576,190900
2020-03-11,38.279999,38.549999,36.599998,37.070000,36.457432,165600
2020-03-12,34.700001,34.950001,32.349998,33.430000,32.877583,253100
2020-03-13,34.630001,35.040001,33.299999,34.849998,34.584476,197900
2020-03-16,31.790001,34.570000,31.094999,32.810001,32.560020,259100
2020-03-17,33.369999,35.910000,31.930000,35.900002,35.626480,380700
2020-03-18,33.869999,34.340000,27.170000,27.740000,27.528648,346500
2020-03-19,27.760000,29.820000,25.340000,29.219999,28.997372,315200
2020-03-20,29.580000,31.160000,27.309999,28.910000,28.689734,405500
2020-03-23,30.389999,30.879999,27.863001,30.750000,30.515715,264200
2020-03-24,32.130001,34.119999,32.130001,34.110001,33.850117,257800
2020-03-25,33.810001,34.919998,31.090000,32.830002,32.579868,242400
2020-03-26,33.250000,33.750000,32.270000,33.230000,32.976818,264800
2020-03-27,32.160000,34.049999,31.270000,33.349998,33.095905,186800
2020-03-30,33.500000,35.000000,32.730000,34.820000,34.554707,178500
2020-03-31,34.540001,36.599998,34.320000,36.240002,35.963890,194400
2020-04-01,35.169998,36.076000,33.770000,34.630001,34.366154,209000
2020-04-02,34.529999,35.785000,32.950001,34.099998,33.840191,171700
2020-04-03,33.639999,34.080002,31.639999,32.310001,32.063831,164300
2020-04-06,33.599998,34.470001,32.770000,33.459999,33.205067,161300
2020-04-07,34.259998,34.884998,32.299999,32.689999,32.440933,175900
2020-04-08,33.299999,34.845001,32.750000,34.310001,34.048592,132900
2020-04-09,35.099998,38.389999,34.438999,38.270000,37.978420,216700
2020-04-13,37.840000,38.814999,36.340000,36.700001,36.420383,110500
2020-04-14,37.880001,39.049999,36.950001,37.400002,37.115051,129600
2020-04-15,35.910000,37.680000,35.310001,35.660000,35.388306,132800
2020-04-16,36.130001,36.380001,33.994999,35.360001,35.090591,168600
2020-04-17,35.910000,37.400002,35.910000,36.490002,36.211983,126800
2020-04-20,35.540001,36.599998,35.099998,35.830002,35.557011,82600
2020-04-21,34.900002,35.700001,34.417000,35.360001,35.090591,108500
2020-04-22,36.160000,37.720001,34.200001,34.660000,34.395924,100300
2020-04-23,34.770000,35.596001,33.939999,34.009998,33.750874,169900
2020-04-24,34.110001,34.450001,33.119999,34.049999,33.790573,93800
2020-04-27,34.250000,36.400002,34.250000,35.959999,35.686020,87300
2020-04-28,36.029999,37.200001,35.230000,36.750000,36.470001,147700
2020-04-29,38.070000,39.740002,36.599998,38.570000,38.276134,140200
2020-04-30,37.410000,37.950001,35.334999,35.480000,35.209675,295100
2020-05-01,34.430000,35.139999,33.619999,34.270000,34.008896,220700
2020-05-04,33.840000,34.330002,33.270000,33.900002,33.641716,144000
2020-05-05,34.230000,35.070000,34.080002,34.119999,33.860039,222500
2020-05-06,34.070000,34.200001,31.410000,31.500000,31.260000,266400
2020-05-07,31.820000,32.360001,30.959999,31.730000,31.488249,316700
2020-05-08,32.360001,33.700001,32.081001,33.509998,33.254684,116500
2020-05-11,33.410000,33.500000,32.230000,32.270000,32.024136,220000
2020-05-12,32.410000,32.570000,31.020000,31.170000,30.932514,237200
2020-05-13,30.750000,30.750000,28.650000,29.580000,29.354630,192500
2020-05-14,28.860001,29.559999,28.030001,29.549999,29.324858,195800
2020-05-15,29.430000,30.740000,29.129999,30.580000,30.347010,176300
2020-05-18,32.169998,33.610001,32.049999,33.470001,33.214993,197800
2020-05-19,33.400002,33.400002,32.459999,32.520000,32.272228,194500
2020-05-20,33.189999,35.060001,32.959999,34.790001,34.524937,192300
2020-05-21,34.820000,36.189999,34.820000,35.650002,35.378384,172400
2020-05-22,35.840000,36.000000,35.377998,36.000000,35.725716,78700
2020-05-26,37.299999,37.299999,35.500000,35.700001,35.428001,156800
2020-05-27,36.680000,38.939999,35.330002,38.919998,38.623466,250600
2020-05-28,39.750000,40.000000,38.270000,38.450001,38.157051,169800
2020-05-29,38.290001,38.740002,37.485001,38.669998,38.375370,174800
2020-06-01,38.959999,38.959999,37.389999,37.439999,37.154743,178800
2020-06-02,37.570000,38.209999,37.154999,38.080002,37.789871,78700
2020-06-03,38.119999,39.605000,38.119999,39.180000,38.881489,131000
2020-06-04,38.919998,39.889999,38.639999,39.560001,39.258595,104200
2020-06-05,41.080002,43.040001,40.139999,42.419998,42.096798,146400
2020-06-08,43.000000,43.369999,41.500000,41.810001,41.491451,130500
2020-06-09,41.240002,42.084999,40.590000,41.410000,41.094498,113600
2020-06-10,41.230000,41.700001,40.080002,40.840000,40.528839,135500
2020-06-11,39.160000,40.060001,38.840000,39.375000,39.075001,325900
2020-06-12,40.849998,42.270000,40.400002,41.820000,41.820000,346400
2020-06-15,43.250000,43.470001,41.540001,42.259998,42.259998,331100
2020-06-16,43.630001,44.195000,41.456001,42.599998,42.599998,239600
2020-06-17,42.669998,42.689999,41.410000,41.970001,41.970001,120000
2020-06-18,41.799999,43.130001,41.799999,42.939999,42.939999,148900
2020-06-19,43.000000,43.130001,42.200001,42.840000,42.840000,255100
2020-06-22,42.580002,43.349998,41.970001,43.290001,43.290001,106600
2020-06-23,43.959999,44.709999,43.290001,44.610001,44.610001,197600
2020-06-24,44.070000,44.080002,42.840000,43.820000,43.820000,174700
2020-06-25,43.700001,44.189999,43.044998,44.020000,44.020000,222600
2020-06-26,44.000000,44.169998,43.130001,43.520000,43.520000,543700
2020-06-29,43.970001,44.990002,43.625000,44.740002,44.740002,169700
2020-06-30,44.599998,45.270000,44.439999,45.000000,45.000000,207800
2020-07-01,45.169998,45.320000,44.244999,44.410000,44.410000,140500
2020-07-02,45.139999,45.439999,44.180000,44.630001,44.630001,148900
2020-07-06,45.419998,45.599998,44.805000,45.400002,45.400002,198300
2020-07-07,45.130001,45.130001,44.419998,44.709999,44.709999,186700
2020-07-08,44.669998,45.110001,44.439999,45.070000,45.070000,157500
2020-07-09,45.830002,45.830002,44.500000,44.830002,44.830002,190800
2020-07-10,44.990002,46.110001,44.759998,45.750000,45.750000,150600
2020-07-13,46.230000,46.529999,45.389999,45.400002,45.400002,129700
2020-07-14,45.330002,47.130001,45.224998,47.049999,47.049999,175900
2020-07-15,47.959999,49.035000,45.349998,47.660000,47.660000,355900
2020-07-16,47.439999,48.560001,47.299999,47.400002,47.400002,144800
2020-07-17,47.419998,47.790001,46.715000,47.470001,47.470001,176600
2020-07-20,47.419998,48.055000,46.410000,46.910000,46.910000,142800
2020-07-21,47.200001,47.990002,46.959999,47.340000,47.340000,276800
2020-07-22,47.250000,47.430000,46.730000,47.049999,47.049999,175700
2020-07-23,47.099998,48.040001,46.959999,47.910000,47.910000,224100
2020-07-24,47.840000,48.150002,46.790001,46.930000,46.930000,84400
2020-07-27,46.849998,47.009998,46.279999,46.689999,46.689999,47800
2020-07-28,46.430000,46.709999,45.840000,45.910000,45.910000,69600
2020-07-29,46.150002,47.240002,46.150002,46.950001,46.950001,95400
2020-07-30,46.310001,47.830002,44.779999,46.849998,46.849998,291500
2020-07-31,46.750000,46.889999,45.415001,46.320000,46.320000,232300
2020-08-03,46.500000,47.139999,46.150002,46.360001,46.360001,104700
2020-08-04,46.000000,46.470001,44.174999,45.259998,45.259998,247900
2020-08-05,45.619999,46.439999,45.389999,45.945000,45.945000,197200
2020-08-06,45.790001,46.349998,45.139999,45.529999,45.529999,139500
2020-08-07,45.320000,47.290001,45.209999,46.990002,46.990002,148500
2020-08-10,47.310001,47.310001,46.549999,46.740002,46.740002,99500
2020-08-11,47.320000,48.360001,46.740002,47.810001,47.810001,272300
2020-08-12,48.459999,48.493000,47.090000,47.439999,47.439999,165100
2020-08-13,47.160000,48.410000,47.160000,47.810001,47.810001,151400
2020-08-14,47.459999,47.529999,46.560001,47.049999,47.049999,136000
2020-08-17,47.150002,47.590000,46.744999,47.029999,47.029999,169800
2020-08-18,47.110001,47.730000,46.660000,47.529999,47.529999,119700
2020-08-19,47.650002,48.450001,47.285000,47.930000,47.930000,142500
2020-08-20,47.430000,48.439999,47.430000,48.410000,48.410000,121700
2020-08-21,48.070000,48.424999,47.750000,48.279999,48.279999,86400
2020-08-24,48.349998,49.419998,48.049999,49.419998,49.419998,129500
2020-08-25,49.830002,50.080002,49.300999,50.060001,50.060001,149700
2020-08-26,50.070000,50.459999,48.810001,48.810001,48.810001,144700
2020-08-27,48.950001,49.669998,48.529999,49.154999,49.154999,112600
2020-08-28,49.180000,49.509998,48.549999,48.759998,48.759998,99300
2020-08-31,48.560001,49.180000,48.250000,48.709999,48.709999,161400
2020-09-01,48.470001,49.160000,46.250000,48.970001,48.970001,116000
2020-09-02,48.980000,49.669998,48.709999,48.970001,48.970001,104800
